dep;jour;incid_hosp;incid_rea;incid_dc;incid_rad
67;09/04/2021;19;8;5;28
67;10/04/2021;34;12;2;25
67;11/04/2021;18;6;2;5
67;12/04/2021;17;8;6;10
67;13/04/2021;40;12;3;31
67;14/04/2021;28;4;2;35
67;15/04/2021;16;4;1;21
67;16/04/2021;56;10;6;26
67;17/04/2021;26;12;4;18
67;18/04/2021;12;3;3;5
67;19/04/2021;71;19;19;32
67;20/04/2021;24;5;5;21
67;21/04/2021;30;9;4;19
67;22/04/2021;27;3;2;18
67;23/04/2021;9;2;4;10
67;24/04/2021;19;0;8;41
67;25/04/2021;5;1;1;0
67;26/04/2021;42;14;5;23
67;27/04/2021;27;6;4;28
67;28/04/2021;14;2;6;30
67;29/04/2021;34;7;1;23
67;30/04/2021;18;2;0;24
67;01/05/2021;13;4;3;19
67;02/05/2021;19;5;1;10
67;03/05/2021;49;7;12;29
67;04/05/2021;24;6;4;22
67;05/05/2021;28;7;5;33
67;06/05/2021;18;4;3;17
67;07/05/2021;17;6;9;26
67;08/05/2021;12;4;2;18
67;09/05/2021;6;6;0;1
67;10/05/2021;23;5;3;17
67;11/05/2021;15;3;6;40
67;12/05/2021;16;2;2;16
67;13/05/2021;9;3;5;11
67;14/05/2021;5;1;1;5
67;15/05/2021;7;1;3;7
67;16/05/2021;7;1;2;4
67;17/05/2021;24;4;1;14
67;18/05/2021;6;3;2;17
67;19/05/2021;13;4;0;15
67;20/05/2021;7;2;2;13
67;21/05/2021;7;3;5;26
67;22/05/2021;6;3;0;11
67;23/05/2021;4;0;0;5
67;24/05/2021;3;1;0;2
67;25/05/2021;17;4;5;16
67;26/05/2021;6;5;4;19
67;27/05/2021;5;1;1;13
67;28/05/2021;8;0;1;13
67;29/05/2021;4;1;0;2
67;30/05/2021;0;1;1;2
67;31/05/2021;16;2;2;10
67;01/06/2021;8;4;1;17
67;02/06/2021;7;3;2;13
67;03/06/2021;4;0;0;8
67;04/06/2021;8;2;0;10
67;05/06/2021;2;0;1;8
67;06/06/2021;2;1;0;3
67;07/06/2021;13;1;3;12
67;08/06/2021;23;9;4;18
67;09/06/2021;6;3;1;11
67;10/06/2021;4;0;0;15
67;11/06/2021;4;3;5;27
67;12/06/2021;5;1;0;4
67;13/06/2021;2;0;2;1
67;14/06/2021;5;2;1;3
67;15/06/2021;5;0;0;8
67;16/06/2021;4;0;0;7
67;17/06/2021;4;0;0;8
67;18/06/2021;1;3;0;0
67;19/06/2021;4;2;1;4
67;20/06/2021;1;1;1;0
67;21/06/2021;2;0;1;4
67;22/06/2021;1;1;0;7
67;23/06/2021;1;0;1;6
67;24/06/2021;3;0;1;2
67;25/06/2021;0;0;1;10
67;26/06/2021;1;0;1;9
67;27/06/2021;0;0;5;16
67;28/06/2021;5;0;0;6
67;29/06/2021;0;0;4;18
67;30/06/2021;1;1;0;2
67;01/07/2021;0;0;1;3
67;02/07/2021;0;0;0;4
67;03/07/2021;0;0;1;6
67;04/07/2021;1;0;0;1
67;05/07/2021;2;0;2;5
67;06/07/2021;0;0;0;3
67;07/07/2021;0;1;0;5
67;08/07/2021;0;0;0;12
67;09/07/2021;2;0;0;3
67;10/07/2021;0;0;0;2
67;11/07/2021;0;0;0;0
67;12/07/2021;1;0;1;8
67;13/07/2021;1;1;0;8
67;14/07/2021;0;0;0;1
67;15/07/2021;1;0;0;0
67;16/07/2021;4;2;0;1
67;17/07/2021;0;0;0;0
67;18/07/2021;0;0;0;0
67;19/07/2021;5;2;0;6
67;20/07/2021;4;0;0;5
67;21/07/2021;1;0;0;1
67;22/07/2021;2;0;1;4
67;23/07/2021;9;0;1;12
67;24/07/2021;7;0;5;2
67;25/07/2021;0;0;0;0
67;26/07/2021;8;3;0;2
67;27/07/2021;7;4;0;4
67;28/07/2021;1;1;0;2
67;29/07/2021;2;1;0;4
67;30/07/2021;6;3;0;4
67;31/07/2021;4;2;0;1
67;01/08/2021;5;2;0;0
67;02/08/2021;10;1;1;1
67;03/08/2021;10;1;2;5
67;04/08/2021;8;3;0;23
67;05/08/2021;7;1;1;4
67;06/08/2021;4;0;1;10
67;07/08/2021;5;1;0;1
67;08/08/2021;4;4;0;3
67;09/08/2021;7;2;2;1
67;10/08/2021;12;3;1;5
67;11/08/2021;8;3;0;7
67;12/08/2021;2;1;0;6
67;13/08/2021;6;2;1;3
67;14/08/2021;3;1;0;2
67;15/08/2021;5;3;2;6
67;16/08/2021;10;0;2;3
67;17/08/2021;7;0;1;6
67;18/08/2021;2;1;1;8
67;19/08/2021;8;2;0;5
67;20/08/2021;5;0;0;3
67;21/08/2021;2;1;0;4
67;22/08/2021;6;0;2;1
67;23/08/2021;2;1;0;3
67;24/08/2021;10;1;1;9
67;25/08/2021;8;1;0;4
67;26/08/2021;7;1;1;14
67;27/08/2021;7;1;0;12
67;28/08/2021;3;3;0;4
67;29/08/2021;2;0;3;1
67;30/08/2021;5;4;2;6
67;31/08/2021;7;6;1;2
67;01/09/2021;10;3;4;3
67;02/09/2021;1;0;0;5
67;03/09/2021;10;1;1;8
67;04/09/2021;5;4;0;4
67;05/09/2021;2;2;2;3
67;06/09/2021;7;4;0;5
67;07/09/2021;10;2;0;4
67;08/09/2021;6;1;0;9
67;09/09/2021;4;0;1;3
67;10/09/2021;7;2;1;8
67;11/09/2021;7;2;0;1
67;12/09/2021;2;1;1;1
67;13/09/2021;6;3;0;5
67;14/09/2021;5;3;0;7
67;15/09/2021;4;0;2;11
67;16/09/2021;5;2;0;3
67;17/09/2021;7;1;2;3
67;18/09/2021;1;1;0;5
67;19/09/2021;1;0;0;4
67;20/09/2021;16;1;1;7
67;21/09/2021;7;5;3;9
67;22/09/2021;1;0;1;6
67;23/09/2021;0;1;1;5
67;24/09/2021;4;3;0;8
67;25/09/2021;0;0;1;1
67;26/09/2021;0;0;0;1
67;27/09/2021;6;3;0;1
67;28/09/2021;1;1;0;1
67;29/09/2021;5;1;1;4
67;30/09/2021;1;0;0;1
67;01/10/2021;2;0;0;3
67;02/10/2021;0;0;0;3
67;03/10/2021;1;0;0;0
67;04/10/2021;5;0;1;7
67;05/10/2021;3;0;0;3
67;06/10/2021;2;0;2;2
67;07/10/2021;4;2;0;2
67;08/10/2021;2;0;1;5
67;09/10/2021;0;0;0;2
67;10/10/2021;1;0;0;0
67;11/10/2021;1;2;1;1
67;12/10/2021;1;1;0;3
67;13/10/2021;2;1;0;0
67;14/10/2021;0;0;0;3
67;15/10/2021;2;0;0;2
67;16/10/2021;1;0;0;1
67;17/10/2021;1;1;0;0
67;18/10/2021;1;0;0;3
67;19/10/2021;5;0;0;1
67;20/10/2021;2;0;0;3
67;21/10/2021;4;1;0;2
67;22/10/2021;2;0;0;4
67;23/10/2021;1;2;1;3
67;24/10/2021;3;0;0;0
67;25/10/2021;3;0;0;2
67;26/10/2021;3;2;0;1
67;27/10/2021;9;4;0;1
67;28/10/2021;5;2;1;2
67;29/10/2021;3;2;0;3
67;30/10/2021;2;0;1;1
67;31/10/2021;1;0;0;1
67;01/11/2021;3;2;0;0
67;02/11/2021;3;0;2;4
67;03/11/2021;7;2;0;7
67;04/11/2021;4;0;1;6
67;05/11/2021;0;0;1;2
67;06/11/2021;1;1;0;1
67;07/11/2021;1;1;0;0
67;08/11/2021;17;2;0;8
67;09/11/2021;9;1;0;3
67;10/11/2021;7;2;0;4
67;11/11/2021;4;2;0;1
67;12/11/2021;3;5;0;1
67;13/11/2021;10;3;0;5
68;19/03/2020;140;13;18;24
68;20/03/2020;92;19;13;30
68;21/03/2020;83;8;20;39
68;22/03/2020;50;8;16;13
68;23/03/2020;141;21;22;14
68;24/03/2020;179;17;33;42
68;25/03/2020;201;23;52;54
68;26/03/2020;177;35;33;49
68;27/03/2020;160;19;22;37
68;28/03/2020;143;19;36;76
68;29/03/2020;113;18;24;33
68;30/03/2020;176;27;36;57
68;31/03/2020;170;37;36;95
68;01/04/2020;125;18;26;44
68;02/04/2020;161;21;26;96
68;03/04/2020;106;24;24;61
68;04/04/2020;31;9;17;72
68;05/04/2020;56;10;13;43
68;06/04/2020;98;17;41;29
68;07/04/2020;123;16;18;81
68;08/04/2020;82;19;23;73
68;09/04/2020;68;9;19;71
68;10/04/2020;85;5;18;38
68;11/04/2020;32;11;6;28
68;12/04/2020;29;8;12;14
68;13/04/2020;21;4;7;20
68;14/04/2020;72;10;13;37
68;15/04/2020;77;6;14;95
68;16/04/2020;56;8;24;91
68;17/04/2020;51;4;2;42
68;18/04/2020;26;4;5;42
68;19/04/2020;18;1;2;33
68;20/04/2020;38;8;5;20
68;21/04/2020;51;3;6;56
68;22/04/2020;20;10;4;52
68;23/04/2020;31;5;3;30
68;24/04/2020;38;5;5;33
68;25/04/2020;11;4;3;44
68;26/04/2020;19;5;7;10
68;27/04/2020;38;6;8;25
68;28/04/2020;33;3;6;61
68;29/04/2020;27;3;4;49
68;30/04/2020;43;1;9;40
68;01/05/2020;20;2;2;36
68;02/05/2020;12;4;4;21
68;03/05/2020;9;2;4;8
68;04/05/2020;44;3;5;9
68;05/05/2020;36;11;11;50
68;06/05/2020;19;1;3;35
68;07/05/2020;23;3;4;36
68;08/05/2020;16;1;2;27
68;09/05/2020;5;0;1;14
68;10/05/2020;3;0;0;3
68;11/05/2020;29;2;7;26
68;12/05/2020;30;2;4;26
68;13/05/2020;6;0;2;33
68;14/05/2020;50;0;13;65
68;15/05/2020;25;1;1;20
68;16/05/2020;8;1;1;21
68;17/05/2020;9;2;3;17
68;18/05/2020;23;6;4;11
68;19/05/2020;21;2;3;43
68;20/05/2020;19;1;3;29
68;21/05/2020;4;0;0;10
68;22/05/2020;15;2;4;36
68;23/05/2020;19;3;3;24
68;24/05/2020;0;1;0;0
68;25/05/2020;19;1;4;26
68;26/05/2020;11;1;3;24
68;27/05/2020;23;3;2;53
68;28/05/2020;8;0;2;21
68;29/05/2020;5;1;1;21
68;30/05/2020;7;1;2;16
68;31/05/2020;0;1;0;0
68;01/06/2020;0;0;0;0
68;02/06/2020;13;1;7;31
68;03/06/2020;9;0;3;21
68;04/06/2020;15;1;0;16
68;05/06/2020;22;1;3;54
68;06/06/2020;4;0;2;12
68;07/06/2020;0;0;0;0
68;08/06/2020;6;1;2;14
68;09/06/2020;4;1;0;27
68;10/06/2020;2;0;1;18
68;11/06/2020;2;1;0;14
68;12/06/2020;6;0;0;20
68;13/06/2020;2;0;0;5
68;14/06/2020;0;0;0;0
68;15/06/2020;11;2;0;15
68;16/06/2020;3;1;0;20
68;17/06/2020;3;1;0;16
68;18/06/2020;4;0;1;10
68;19/06/2020;2;0;2;6
68;20/06/2020;2;1;1;4
68;21/06/2020;0;0;0;0
68;22/06/2020;6;1;2;18
68;23/06/2020;3;1;1;15
68;24/06/2020;5;0;0;7
68;25/06/2020;7;0;1;8
68;26/06/2020;2;2;3;13
68;27/06/2020;0;0;0;1
68;28/06/2020;0;0;0;0
68;29/06/2020;3;0;0;4
68;30/06/2020;8;0;2;10
68;01/07/2020;9;2;7;49
68;02/07/2020;0;0;0;3
68;03/07/2020;3;1;3;12
68;04/07/2020;0;0;0;1
68;05/07/2020;0;0;0;0
68;06/07/2020;5;1;0;5
68;07/07/2020;6;4;0;4
68;08/07/2020;4;0;1;7
68;09/07/2020;1;0;0;7
68;10/07/2020;1;0;0;9
68;11/07/2020;1;0;0;4
68;12/07/2020;0;0;0;0
68;13/07/2020;1;0;1;7
68;14/07/2020;0;0;0;0
68;15/07/2020;7;2;2;6
68;16/07/2020;1;0;1;5
68;17/07/2020;0;0;1;5
68;18/07/2020;3;0;0;4
68;19/07/2020;0;0;0;0
68;20/07/2020;4;0;0;8
68;21/07/2020;0;0;0;3
68;22/07/2020;0;0;0;4
68;23/07/2020;5;1;1;23
68;24/07/2020;0;0;0;1
68;25/07/2020;0;0;0;0
68;26/07/2020;0;0;0;0
68;27/07/2020;1;1;0;2
68;28/07/2020;3;1;0;5
68;29/07/2020;0;0;0;3
68;30/07/2020;1;0;0;2
68;31/07/2020;0;0;0;2
68;01/08/2020;0;0;0;0
68;02/08/2020;0;0;0;0
68;03/08/2020;1;0;0;3
68;04/08/2020;0;0;0;1
68;05/08/2020;5;0;1;0
68;06/08/2020;3;0;0;3
68;07/08/2020;1;1;0;0
68;08/08/2020;0;0;0;0
68;09/08/2020;0;0;0;0
68;10/08/2020;13;0;0;5
68;11/08/2020;2;0;0;6
68;12/08/2020;3;0;1;3
68;13/08/2020;1;0;0;0
68;14/08/2020;4;1;0;4
68;15/08/2020;0;0;1;1
68;16/08/2020;0;0;0;0
68;17/08/2020;5;0;0;3
68;18/08/2020;5;0;0;15
68;19/08/2020;0;0;0;9
68;20/08/2020;5;2;0;4
68;21/08/2020;3;1;0;0
68;22/08/2020;0;0;0;0
68;23/08/2020;0;0;0;0
68;24/08/2020;2;1;0;3
68;25/08/2020;8;1;2;23
68;26/08/2020;1;0;0;3
68;27/08/2020;3;1;0;2
68;28/08/2020;3;0;0;0
68;29/08/2020;3;1;0;2
68;30/08/2020;0;0;0;0
68;31/08/2020;1;0;2;6
68;01/09/2020;3;1;0;5
68;02/09/2020;3;1;0;7
68;03/09/2020;5;0;0;5
68;04/09/2020;3;0;0;4
68;05/09/2020;2;0;1;27
68;06/09/2020;0;0;0;0
68;07/09/2020;1;1;0;3
68;08/09/2020;2;1;3;15
68;09/09/2020;1;0;0;2
68;10/09/2020;4;1;0;8
68;11/09/2020;3;0;1;9
68;12/09/2020;3;0;0;5
68;13/09/2020;0;0;0;0
68;14/09/2020;4;0;1;4
68;15/09/2020;3;0;1;1
68;16/09/2020;7;0;0;5
68;17/09/2020;1;0;1;4
68;18/09/2020;3;1;0;3
68;19/09/2020;1;0;0;0
68;20/09/2020;0;0;0;0
68;21/09/2020;5;0;1;10
68;22/09/2020;3;0;0;5
68;23/09/2020;1;0;0;2
68;24/09/2020;2;0;0;6
68;25/09/2020;2;1;0;1
68;26/09/2020;0;1;0;4
68;27/09/2020;0;0;0;0
68;28/09/2020;7;1;0;1
68;29/09/2020;5;1;1;4
68;30/09/2020;6;1;0;3
68;01/10/2020;3;1;0;0
68;02/10/2020;1;1;2;7
68;03/10/2020;1;1;0;2
68;04/10/2020;0;0;0;1
68;05/10/2020;2;1;0;1
68;06/10/2020;2;1;0;6
68;07/10/2020;1;0;0;5
68;08/10/2020;2;0;0;4
68;09/10/2020;1;0;0;2
68;10/10/2020;2;1;1;2
68;11/10/2020;0;0;0;0
68;12/10/2020;1;0;0;1
68;13/10/2020;4;1;0;2
68;14/10/2020;2;0;0;3
68;15/10/2020;1;0;0;1
68;16/10/2020;7;3;0;2
68;17/10/2020;0;0;0;0
68;18/10/2020;2;1;0;0
68;19/10/2020;5;1;1;4
68;20/10/2020;11;0;0;4
68;21/10/2020;5;5;0;2
68;22/10/2020;2;1;1;1
68;23/10/2020;10;2;0;6
68;24/10/2020;7;0;0;3
68;25/10/2020;6;1;2;1
68;26/10/2020;11;1;3;3
68;27/10/2020;8;1;0;5
68;28/10/2020;20;3;0;4
68;29/10/2020;17;2;1;11
68;30/10/2020;21;5;2;6
68;31/10/2020;23;1;0;11
68;01/11/2020;12;5;1;7
68;02/11/2020;24;5;0;5
68;03/11/2020;16;4;0;14
68;04/11/2020;32;2;2;9
68;05/11/2020;28;2;1;19
68;06/11/2020;16;4;0;18
68;07/11/2020;20;1;1;5
68;08/11/2020;15;6;2;12
68;09/11/2020;17;1;1;9
68;10/11/2020;37;5;3;20
68;11/11/2020;17;2;3;14
68;12/11/2020;30;5;1;7
68;13/11/2020;13;2;0;16
68;14/11/2020;34;6;2;29
68;15/11/2020;20;1;4;3
68;16/11/2020;21;2;4;8
68;17/11/2020;10;2;4;23
68;18/11/2020;30;5;2;16
68;19/11/2020;20;3;5;10
68;20/11/2020;24;8;5;12
68;21/11/2020;24;1;3;20
68;22/11/2020;13;2;2;6
68;23/11/2020;15;3;4;6
68;24/11/2020;18;3;1;23
68;25/11/2020;17;3;0;19
68;26/11/2020;17;4;2;9
68;27/11/2020;13;3;1;37
68;28/11/2020;22;4;0;12
68;29/11/2020;18;5;3;5
68;30/11/2020;15;3;8;3
68;01/12/2020;19;4;3;14
68;02/12/2020;25;4;2;16
68;03/12/2020;25;3;2;12
68;04/12/2020;21;2;0;16
68;05/12/2020;28;5;3;15
68;06/12/2020;24;1;4;1
68;07/12/2020;16;2;5;3
